"commodity","item","indicator","country","Unit","Date","Value"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1986","354700"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1987","341000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1988","293900"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1989","352400"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1990","355300"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1991","355200"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1992","359000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1993","355900"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1994","338100"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1995","361882"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1996","361828"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1997","360061"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1998","360400"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","1999","375500"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2000","365700"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2001","376400"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2002","380100"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2003","389100"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2004","397500"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2005","394200"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2006","367400"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2007","405100"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2008","405800"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2009","329500"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2010","456500"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2011","408400"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2012","386395"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2013","250000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2014","230000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2015","360000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2016","360000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2017","360000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2018","350000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2019","220000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2020","200000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2021","190000"
"Aluminum","Aluminum, primary","Production","Spain","tonnes (metric)","2022","0"
"Aluminum","Aluminum, primary","Production","Sri Lanka","tonnes (metric)","1970","27000"
"Aluminum","Aluminum, primary","Production","Sri Lanka","tonnes (metric)","1971","27000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1970","55000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1971","55000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1972","43000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1973","55000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1974","57000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1975","35000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1976","46000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1977","50000"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1978","57969"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1979","53865"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1980","54922"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1981","40520"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1982","42500"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1983","33600"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1984","22992"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1985","28785"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1986","28715"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1987","1913"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1988","9900"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1989","28600"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1990","31282"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1991","30657"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1992","32358"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1993","30112"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1994","26706"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1995","26667"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1996","26036"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1997","23128"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1998","27416"
"Aluminum","Aluminum, primary","Production","Suriname","tonnes (metric)","1999","6638"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1970","64000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1971","75000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1972","77000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1973","82000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1974","82000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1975","77000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1976","83000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1977","83000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1978","82019"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1979","81955"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1980","81195"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1981","82329"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1982","81324"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1983","84935"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1984","79625"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1985","82783"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1986","77882"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1987","79462"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1988","94711"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1989","96070"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1990","92100"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1991","96339"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1992","103297"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1993","108040"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1994","108823"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1995","92797"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1996","98974"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1997","98798"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1998","96098"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","1999","98958"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2000","100788"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2001","101420"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2002","100125"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2003","100707"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2004","100591"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2005","102107"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2006","101668"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2007","99842"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2008","81913"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2009","69708"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2010","93000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2011","111000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2012","129000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2013","131000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2014","113000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2015","116000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2016","124000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2017","123000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2018","125000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2019","120000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2020","117000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2021","124000"
"Aluminum","Aluminum, primary","Production","Sweden","tonnes (metric)","2022","120000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1970","91000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1971","94000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1972","84000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1973","85000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1974","87000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1975","79000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1976","78000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1977","80000"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1978","79468"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1979","82974"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1980","86302"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1981","82221"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1982","75256"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1983","75974"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1984","79173"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1985","72742"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1986","80259"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1987","73169"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1988","71816"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1989","71308"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1990","71602"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1991","65899"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1992","50794"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1993","36439"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1994","24171"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1995","20726"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1996","26594"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1997","27339"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1998","32106"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","1999","34439"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","2000","35539"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","2001","36288"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","2002","40224"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","2003","43865"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","2004","44879"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","2005","44800"
"Aluminum","Aluminum, primary","Production","Switzerland","tonnes (metric)","2006","12000"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1972","32000"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1973","35000"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1974","31000"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1975","28000"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1976","26000"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1977","30000"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1978","50512"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1979","56218"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1980","63549"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1981","30532"
"Aluminum","Aluminum, primary","Production","Taiwan","tonnes (metric)","1982","10120"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1992","345000"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1993","253000"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1994","236500"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1995","237000"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1996","198300"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1997","188900"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1998","195630"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","1999","229100"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2000","300000"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2001","324000"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2002","307589"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2003","319360"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2004","358082"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2005","379630"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2006","413800"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2007","419060"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2008","399450"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2009","359386"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2010","348845"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2011","278364"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2012","272506"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2013","216369"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2014","121261"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2015","139123"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2016","129300"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2017","103100"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2018","95796"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2019","100800"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2020","84000"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2021","61000"
"Aluminum","Aluminum, primary","Production","Tajikistan","tonnes (metric)","2022","62000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1972","0"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1973","0"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1974","2000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1975","17000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1976","31000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1977","30000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1978","33000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1979","32000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1980","33600"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1981","40400"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1982","36300"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1983","31045"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1984","36839"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1985","54150"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1986","60017"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1987","41685"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1988","56500"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1989","58564"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1990","60902"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1991","55817"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1992","58581"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1993","58501"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1994","59700"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1995","61513"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1996","62100"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1997","62020"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1998","61803"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","1999","61705"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2000","61501"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2001","61730"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2002","62501"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2003","63140"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2004","64002"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2005","59000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2006","60000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2007","63400"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2008","61100"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2009","30000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2010","54100"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2011","56400"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2012","43700"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2013","32200"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2014","30400"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2015","60000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2016","79000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2017","76000"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2018","73300"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2019","78100"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2020","79900"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2021","79200"
"Aluminum","Aluminum, primary","Production","Turkey","tonnes (metric)","2022","82000"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1992","105000"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1993","104000"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1994","102000"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1995","95100"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1996","89875"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1997","100547"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1998","106678"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","1999","115425"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2000","119290"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2001","121034"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2002","112459"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2003","113640"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2004","113212"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2005","114213"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2006","112952"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2007","113437"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2008","113000"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2009","50000"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2010","25000"
"Aluminum","Aluminum, primary","Production","Ukraine","tonnes (metric)","2011","7000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1979","0"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1980","35000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1981","106000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1982","148739"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1983","151170"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1984","155400"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1985","153200"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1986","154838"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1987","155876"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1988","162500"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1989","168250"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1990","174300"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1991","239030"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1992","244600"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1993","241600"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1994","246200"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1995","247400"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1996","258500"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1997","379200"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1998","386648"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","1999","440700"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2000","536000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2001","536000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2002","538000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2003","560000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2004","671915"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2005","724565"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2006","789341"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2007","889548"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2008","891723"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2009","1009800"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2010","1400000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2011","1750000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2012","1814000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2013","1845000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2014","2296000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2015","2397000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2016","2471000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2017","2600000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2018","2640000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2019","2600000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2020","2520000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2021","2540000"
"Aluminum","Aluminum, primary","Production","United Arab Emirates","tonnes (metric)","2022","2720000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1970","40000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1971","119000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1972","171000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1973","252000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1974","293000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1975","308000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1976","335000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1977","350000"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1978","346200"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1979","359474"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1980","374446"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1981","339183"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1982","240806"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1983","252525"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1984","287875"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1985","275373"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1986","275876"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1987","294382"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1988","300166"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1989","297313"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1990","289796"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1991","293512"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1992","244163"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1993","239099"
"Aluminum","Aluminum, primary","Production","United Kingdom","tonnes (metric)","1994","231223"
